input,answer
"Cam took photos of furniture and clothes on a daily basis. She decided to take pictures of the _ today, because it was lighter to move.

Question: In this sentence, who does the blank refer to?

A. clothes
B. furniture
",A
"Cam took photos of furniture and clothes on a daily basis. She decided to take pictures of the _ today, because it was heavier to move.

Question: In this sentence, who does the blank refer to?

A. clothes
B. furniture
",B
"While Tanya dove deep underwater, Lindsey stayed on the shore, and thus _ was quite wet.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Lindsey
",A
"While Tanya dove deep underwater, Lindsey stayed on the shore, and thus _ remained dry.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Lindsey
",B
"The card got scratched when it was continuously dragged over the table because the _ is smooth.

Question: In this sentence, who does the blank refer to?

A. table
B. card
",B
"The card got scratched when it was continuously dragged over the table because the _ is rough.

Question: In this sentence, who does the blank refer to?

A. table
B. card
",A
"Grooming dogs in the summer suited Christine but not Angela because _ did not want to be a veterinarian or work with animals.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Angela
",B
"Grooming dogs in the summer suited Christine but not Angela because _ wanted to be a veterinarian and work with animals.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Angela
",A
"James could not hear the sound of his television in his neighborhood because the _ is too noisy.

Question: In this sentence, who does the blank refer to?

A. neighborhood
B. television
",A
"James could not hear the sound of his television in his neighborhood because the _ is too quite.

Question: In this sentence, who does the blank refer to?

A. neighborhood
B. television
",B
"Megan loved serving Laura coffee every morning at the cafe, because _ was a high tipper.

Question: In this sentence, who does the blank refer to?

A. Megan
B. Laura
",B
"Megan loved serving Laura coffee every morning at the cafe, because _ was a natural helper.

Question: In this sentence, who does the blank refer to?

A. Megan
B. Laura
",A
"The plants responded well to adding coffee to the soil, but didn't seem to like the fertilizer. So, the _ is a secret ingredient.

Question: In this sentence, who does the blank refer to?

A. coffee
B. fertilizer
",A
"The plants responded well to adding coffee to the soil, but didn't seem to like the fertilizer. So, the _ is a overwhelming ingredient.

Question: In this sentence, who does the blank refer to?

A. coffee
B. fertilizer
",B
"Jane brushed down her hair with a brush but it is still tangled because the _ is too tough.

Question: In this sentence, who does the blank refer to?

A. hair
B. brush
",A
"Jane brushed down her hair with a brush but it is still tangled because the _ is too soft.

Question: In this sentence, who does the blank refer to?

A. hair
B. brush
",B
"The dog was cooler than the cat because the _ was sitting under the tree.

Question: In this sentence, who does the blank refer to?

A. dog
B. cat
",A
"The dog was cooler than the cat although the _ was sitting under the tree.

Question: In this sentence, who does the blank refer to?

A. dog
B. cat
",B
"The pollen was giving Adam a runny nose but not Randy as _ is immune to tree pollen.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Randy
",B
"The pollen was giving Adam a runny nose but not Randy, as _ is sensitive to tree pollen.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Randy
",A
"Mike and friends practiced basketball out in the field instead of gym during rain, even though the _ is wet.

Question: In this sentence, who does the blank refer to?

A. field
B. gym
",A
"Mike and friends practiced basketball out in the field instead of gym during rain, even though the _ is dry.

Question: In this sentence, who does the blank refer to?

A. field
B. gym
",B
"The delivery driver tried to get the new stove through the front door but couldn't; the _ was too wide.

Question: In this sentence, who does the blank refer to?

A. door
B. stove
",B
"The delivery driver tried to get the new stove through the front door but couldn't; the _ was too narrow.

Question: In this sentence, who does the blank refer to?

A. door
B. stove
",A
"Dennis had to dig a lot shallower than Jeffrey to get water, because _ lives near a water source.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Jeffrey
",A
"Dennis had to dig a lot deeper than Jeffrey to get water, because _ lives near a water source.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Jeffrey
",B
"The business of Benjamin is horribly bad compared to Adam's because _ works hard everyday.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Adam
",B
"The business of Benjamin is exceedingly well compared to Adam's because _ works hard everyday.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Adam
",A
"Staying flexible was easier for Amy than Emily because _ hardly did any stretching exercises.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Emily
",B
"Staying flexible was easier for Amy than Emily because _ did all sorts of stretching exercises.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Emily
",A
"Jeffrey had a very hard time climbing the steps unlike Jason since _ was a healthy person.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Jason
",B
"Jeffrey had a very hard time climbing the steps unlike Jason since _ was an unfit person.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Jason
",A
"Nelson had an easy time writing stories but Joel struggled with it. _ had taken creative writing classes at the local community college.

Question: In this sentence, who does the blank refer to?

A. Nelson
B. Joel
",A
"Nelson had an easy time writing stories but Joel struggled with it. _ had taken welding classes at the local community college.

Question: In this sentence, who does the blank refer to?

A. Nelson
B. Joel
",B
"The PDF file could not be saved on the disc space because the disc has something else on it already and the _ is low.

Question: In this sentence, who does the blank refer to?

A. file
B. space
",B
"The PDF file could not be saved on the disc space because the disc has something else on it already and the _ is large.

Question: In this sentence, who does the blank refer to?

A. file
B. space
",A
"Jose wanted to upgrade the performance of his computer and overclocked the CPU instead of the GPU because the _ was the bottleneck.

Question: In this sentence, who does the blank refer to?

A. CPU
B. GPU
",A
"Jose wanted to upgrade the performance of his computer and overclocked the CPU instead of the GPU because the _ was fast already.

Question: In this sentence, who does the blank refer to?

A. CPU
B. GPU
",B
"Creating restaurant review blogs is a passion of Betty but not Rebecca because _ is bored by writing and food.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Rebecca
",B
"Creating restaurant review blogs is a passion of Betty but not Rebecca because _ is excited by writing and food.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Rebecca
",A
"She became extremely  educated by reading books and watching videos. The _ were often loud.

Question: In this sentence, who does the blank refer to?

A. books
B. videos
",B
"She became extremely educated by reading books and watching videos. The _ were often musty.

Question: In this sentence, who does the blank refer to?

A. books
B. videos
",A
"For his job, Kenneth has to maintain a clean cut appearance, though Dennis does not, so _ is in the military.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Dennis
",A
"For his job, Kenneth has to maintain a clean cut appearance, though Dennis does not, so _ is in a band.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Dennis
",B
"The cat ran into the house when it started to rain and then rubbed its fur on the couch. It got the _ wet.

Question: In this sentence, who does the blank refer to?

A. fur
B. couch
",B
"The cat ran into the house when it started to rain and then rubbed its fur on the couch. It got the _ dry.

Question: In this sentence, who does the blank refer to?

A. fur
B. couch
",A
"Amy did a lot less daily exercises than Cynthia, which led to _ being fat.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Cynthia
",A
"Amy did a lot less daily exercises than Cynthia, which led to _ being slim.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Cynthia
",B
"Patricia got bit by a snake while camping and Mary got bit by a mosquito. _ was itchy from their injury.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Mary
",B
"Patricia got bit by a snake while camping and Mary got bit by a mosquito. _ died because of their injury.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Mary
",A
"Betty helped Monica with some last minute studying because _ had made terrible grades on the last tests.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Monica
",B
"Betty helped Monica with some last minute studying because _ had made good grades on the last tests.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Monica
",A
"I was writing with the marker and not the pen this time since the _ 's ink was darker.

Question: In this sentence, who does the blank refer to?

A. marker
B. pen
",A
"I was writing with the marker and not the pen this time since the _ 's ink was lighter.

Question: In this sentence, who does the blank refer to?

A. marker
B. pen
",B
"Jessica's parrot eats a lot less food than the one that Sarah owns because _ 's is bigger.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Sarah
",B
"Jessica's parrot eats a lot less food than the one that Sarah owns because _ 's is smaller.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Sarah
",A
"Donald really didn't care for cleaning up their room, but Nick was OCD and was compelled to straighten up. _ hired a maid to help them out.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Nick
",A
"Donald really didn't care for cleaning up their room, but Nick was a bit OCD and was compelled to straighten up. _ hired a psychiatrist to help them out.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Nick
",B
"After Natalie did Victoria's makeup, she was not impressed with her new look, so _ was self-conscious about her appearance.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Victoria
",B
"After Natalie did Victoria's makeup, she was not impressed with her new look, so _ was self-conscious about her work.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Victoria
",A
"Lindsey was more worried about finding a boyfriend than Angela because _ had a lot of sex appeal.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Angela
",B
"Lindsey was more worried about finding a boyfriend than Angela because _ did not have a lot of sex appeal.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Angela
",A
"The new suitcase of Monica is classier than Felicia's suitcase because _ is a lot wealthier.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Felicia
",A
"The new suitcase of Monica is classier than Felicia's suitcase because _ is a lot poorer.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Felicia
",B
"Logan was denied a loan but not Matthew because _ was responsible with their credit card payments.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Matthew
",B
"Logan was denied a loan but not Matthew because _ was delinquent with their credit card payments.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Matthew
",A
"Carrie offered to let Patricia use the umbrella, because _ 's jacket had a hood.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Patricia
",A
"Carrie offered to let Patricia use the umbrella, because _ 's jacket has no hood.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Patricia
",B
"Emily owned a cat and Felicia owned a dog, so _ often played fetch with her pet.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Felicia
",B
"Emily owned a cat and Felicia owned a dog, so _ never played fetch with her pet.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Felicia
",A
"The dog would only sleep on the bed and not the sofa because the _ was too firm.

Question: In this sentence, who does the blank refer to?

A. bed
B. sofa
",B
"The dog would only sleep on the bed and not the sofa because the _ was comfy.

Question: In this sentence, who does the blank refer to?

A. bed
B. sofa
",A
"Samuel's birth certificate shows they were born in Kenya but Justin's shows they were born in USA.  _ was qualified to become president.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Justin
",B
"Samuel's birth certificate shows they were born in Kenya but Justin's shows they were born in USA.  _ was not eligible to become president.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Justin
",A
"We didn't have money for a lantern so we made our own out of tin cans rather than buckets as the _ were compact.

Question: In this sentence, who does the blank refer to?

A. tin cans
B. buckets
",A
"We didn't have money for a lantern so we made our own out of tin cans rather than buckets as the _ were bloated.

Question: In this sentence, who does the blank refer to?

A. tin cans
B. buckets
",B
"Payton made sure that his fingers were positioned correctly on the laces of the football, so that when he threw the _ it went straight.

Question: In this sentence, who does the blank refer to?

A. football
B. laces
",A
"Payton made sure that his fingers were positioned correctly on the laces of the football, so that when he threw it the _ were straight up.

Question: In this sentence, who does the blank refer to?

A. football
B. laces
",B
"At the BBQ, Christopher asked Lawrence for a hamburger bun, because _ did have an extra one.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Lawrence
",B
"At the BBQ, Christopher asked Lawrence for a hamburger bun, because _ did not have one.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Lawrence
",A
"The witness to the crime told a story that was quite different than the report. The _ was trashed.

Question: In this sentence, who does the blank refer to?

A. report
B. crime
",A
"The witness to the crime told a story that was quite different than the report. The _ was proven.

Question: In this sentence, who does the blank refer to?

A. report
B. crime
",B
"Nelson sent a formal invitation to Robert to come over for high tea, because _ likes to send fancy invites.

Question: In this sentence, who does the blank refer to?

A. Nelson
B. Robert
",A
"Nelson sent a formal invitation to Robert to come over for high tea, but _ isn't sure about fancy invites.

Question: In this sentence, who does the blank refer to?

A. Nelson
B. Robert
",B
"Buying a large tank was necessary for Craig but not Kenneth because _ had large fish.

Question: In this sentence, who does the blank refer to?

A. Craig
B. Kenneth
",A
"Buying a large tank was necessary for Craig but not Kenneth because _ has small fish.

Question: In this sentence, who does the blank refer to?

A. Craig
B. Kenneth
",B
"I poured pure beach sand into the Hermit Crab's animal cage until the _ was satisfied.

Question: In this sentence, who does the blank refer to?

A. animal
B. cage
",A
"I poured pure beach sand into the Hermit Crab's animal cage until the _ was full.

Question: In this sentence, who does the blank refer to?

A. animal
B. cage
",B
"Joan was trying to decide what to wear between her tank top or sports bra. She went with the _ since she was going running.

Question: In this sentence, who does the blank refer to?

A. tank top
B. sports bra
",B
"Joan was trying to decide what to wear between her tank top or sports bra. She went with the _ since she was going shopping.

Question: In this sentence, who does the blank refer to?

A. tank top
B. sports bra
",A
"Matthew was behind Adam during the bike race because _ was very fast at pedaling.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Adam
",B
"Matthew was behind Adam during the bike race because _ was very slow at pedaling.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Adam
",A
"Betty tried on the costume to go with Jennifer, but _ wasn't interested in it.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Jennifer
",B
"Betty tried on the costume to go with Jennifer, but _ was too big for it.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Jennifer
",A
"Mary understood how credit, debt and APR worked and Sue didn't, so the _ of Mary became quite good.

Question: In this sentence, who does the blank refer to?

A. debt
B. credit
",B
"Mary understood how credit, debt and APR worked and Sue didn't, so the _ of Sue became quite large.

Question: In this sentence, who does the blank refer to?

A. debt
B. credit
",A
"The events for the summer didn't fit in the calendars because the _ were too long.

Question: In this sentence, who does the blank refer to?

A. events
B. calendars
",A
"The events for the summer didn't fit in the calendars because the _ were too full.

Question: In this sentence, who does the blank refer to?

A. events
B. calendars
",B
"When I have a problem with someone, I prefer having an in person conversation and not emailing them because the _ is usually unclear.

Question: In this sentence, who does the blank refer to?

A. conversation
B. email
",B
"When I have a problem with someone, I prefer having an in person conversation and not emailing them because the _ is usually clear.

Question: In this sentence, who does the blank refer to?

A. conversation
B. email
",A
"In the old days at the school, discipline was applied with a stick rather than the hand, as the _ tended to strike softer.

Question: In this sentence, who does the blank refer to?

A. stick
B. hand
",B
"In the old days at the school, discipline was applied with a stick rather than the hand, as the _ tended to strike harder.

Question: In this sentence, who does the blank refer to?

A. stick
B. hand
",A
"It is very important that Sarah talk about all of her symptoms to Kayla because _ is a doctor.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Kayla
",B
"It is very important that Sarah talk about all of her symptoms to Kayla because _ is a patient.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Kayla
",A
"Brian alleviates her anxiety while she is with Aaron. _ has a lot of calmness.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Aaron
",B
"Brian alleviates her anxiety while she hangs out with Aaron. _ has a lot of stress.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Aaron
",A
"Throughout his years the child loved his blanket and not his teddy because the _ was bland.

Question: In this sentence, who does the blank refer to?

A. blanket
B. teddy
",B
"Throughout his years the child loved his blanket and not his teddy because the _ was older.

Question: In this sentence, who does the blank refer to?

A. blanket
B. teddy
",A
"James regretted eating the unripe mango and later accepted to eat the apple instead and he found out the _ is sweet.

Question: In this sentence, who does the blank refer to?

A. apple
B. mango
",A
"James regretted eating the unripe mango and later accepted to eat the apple instead and he found out the _ is sour.

Question: In this sentence, who does the blank refer to?

A. apple
B. mango
",B
"My mom bought me cookies, but I couldn't get them in the containers, because the _ were too big.

Question: In this sentence, who does the blank refer to?

A. cookies
B. containers
",A
"My mom bought me cookies, but I couldn't get them in the containers, because the _ were too little.

Question: In this sentence, who does the blank refer to?

A. cookies
B. containers
",B
"The story ran in both the paper and on the television, but the _ coverage allowed me to listen to the details.

Question: In this sentence, who does the blank refer to?

A. paper
B. television
",B
"The story ran in both the paper and on the television, but the _ coverage allowed me to read the details.

Question: In this sentence, who does the blank refer to?

A. paper
B. television
",A
"Leslie thought it was a good idea to ask Ryan for help with a business plan since _ had a successful business.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Ryan
",B
"Leslie thought it was a good idea to ask Ryan for help with a business plan because _ wanted a successful business.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Ryan
",A
"The author wrote notes on the writing pad with a pen until the _ was full.

Question: In this sentence, who does the blank refer to?

A. pen
B. pad
",B
"The author wrote notes on the writing pad with a pen until the _ was empty.

Question: In this sentence, who does the blank refer to?

A. pen
B. pad
",A
"Steven loved to go out on dates while Adam liked to sit at home, so _ went out every night.

Question: In this sentence, who does the blank refer to?

A. Steven
B. Adam
",A
"Steven loved to go out on dates while Adam liked to sit at home, so _ sat alone every night.

Question: In this sentence, who does the blank refer to?

A. Steven
B. Adam
",B
"It was ironic that Victoria mocked Laura for being fat, since it was _ who was the chubby one.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Laura
",A
"It was ironic that Victoria mocked Laura for being fat, since it was _ who was the slender one.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Laura
",B
"Carrie was a hairdresser and Erin wanted to improve their appearance so _ got a new style.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Erin
",B
"Carrie was a hairdresser and Erin wanted to improve their appearance so _ cut a new style.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Erin
",A
"Samantha was more concerned with their personal hygiene than Lindsey, so _ often smelled sweaty.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Lindsey
",B
"Samantha was more concerned with their personal hygiene than Lindsey, so _ never smelled sweaty.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Lindsey
",A
"I got a better tan when I was at the beach than at the pool because it was sunnier at the _ .

Question: In this sentence, who does the blank refer to?

A. beach
B. pool
",A
"I got a better tan when I was at the beach than at the pool because it was shadier at the _ .

Question: In this sentence, who does the blank refer to?

A. beach
B. pool
",B
"Kevin got over their cold quicker than Matthew because _ didn't spend time resting at home and did go to work.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Matthew
",B
"Kevin got over their cold quicker than Matthew because _ spent time resting at home and didn't go to work.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Matthew
",A
"Matthew got a terrible nosebleed while sleeping at Logan's house, so _ decided to go home.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Logan
",A
"Matthew got a terrible nosebleed while sleeping at Logan's house, but _ didn't want her to go home.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Logan
",B
"When she went to the party, Louise had both  wine and crackers, because the _ made her hungry.

Question: In this sentence, who does the blank refer to?

A. wine
B. crackers
",A
"When she went to the party, Louise had both  wine and crackers, because the _ made her thirsty.

Question: In this sentence, who does the blank refer to?

A. wine
B. crackers
",B
"The beam could no longer support the roof, as the _ was too heavy for it.

Question: In this sentence, who does the blank refer to?

A. beam
B. roof
",B
"The beam could no longer support the roof, as the _ was too weak for it.

Question: In this sentence, who does the blank refer to?

A. beam
B. roof
",A
"Kevin was less supportive of the event than Aaron because it was _ political party hosting the event.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Aaron
",B
"Kevin was more supportive of the event than Aaron because it was _ political party hosting the event.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Aaron
",A
"The coffee that Kayla made was tastier than that of Felicia because _ used better beans.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Felicia
",A
"The coffee that Kayla made was tastier than that of Felicia because _ used lower quality beans.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Felicia
",B
"Matt used paint to make his wall look fresh and clean. When he checked, the _ was still crumbly and not quite smooth.

Question: In this sentence, who does the blank refer to?

A. paint
B. wall
",B
"Matt used paint to make his wall look fresh and clean. When he checked, the _ was still tacky and not quite dry.

Question: In this sentence, who does the blank refer to?

A. paint
B. wall
",A
"Their culture was a lot harder to adapt to than my atmosphere because the _ was very lenient.

Question: In this sentence, who does the blank refer to?

A. culture
B. atmosphere
",B
"Their culture was a lot harder to adapt to than my atmosphere because the _ was very strict.

Question: In this sentence, who does the blank refer to?

A. culture
B. atmosphere
",A
"Samuel liked eating with chopsticks, while Jeffrey liked forks, so _ generally favored metal utensils.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Jeffrey
",B
"Samuel liked eating with chopsticks, while Jeffrey liked forks, so _ generally favored wooden utensils.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Jeffrey
",A
"Adam placed the yoga mat and rolled it onto the floor to begin his yoga exercises. The _ was now flat.

Question: In this sentence, who does the blank refer to?

A. floor
B. yoga mat
",B
"Adam placed the yoga mat and rolled it onto the floor to begin his yoga exercises. The _ was now covered.

Question: In this sentence, who does the blank refer to?

A. floor
B. yoga mat
",A
"Joel never wore earplugs at concerts while Hunter always had a pair in their ears. _ was found to have tinnitus years later.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Hunter
",A
"Joel never wore earplugs at concerts while Hunter always had a pair in their ears. _ was found to have good hearing years later.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Hunter
",B
"William went to yoga class more often than Leslie because _ always had extra time.

Question: In this sentence, who does the blank refer to?

A. William
B. Leslie
",A
"William went to yoga class more often than Leslie because _ never had extra time.

Question: In this sentence, who does the blank refer to?

A. William
B. Leslie
",B
"In their clash in the ring, Joel was manhandled by Ian, although _ was usually more aggressive in a fight.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Ian
",A
"In their clash in the ring, Joel was manhandled by Ian, although _ was usually more timid in a fight.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Ian
",B
"Rachel was flunking math class while Amy was passing the class easily, so  _ requested tutoring help.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Amy
",A
"Rachel was flunking math class while Amy was passing the class easily, so  _ offered tutoring help.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Amy
",B
"Natalie wanted to become a vegetarian much to Samantha's dismay, so _ started to eat less vegetables.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Samantha
",B
"Natalie wanted to become a vegetarian much to Samantha's dismay, so _ started to eat more vegetables.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Samantha
",A
"Lindsey wanted to know Carrie's process, so _ spent a lot of time observing them.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Carrie
",A
"Lindsey wanted to know Carrie's process, so _ spent a lot of time teaching them.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Carrie
",B
"Logan demanded that Robert clean the upholstery in the family car, because _ was the one who made the stain.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Robert
",B
"Logan demanded that Robert clean the upholstery in the family car, but in fact _ was the one who made the stain.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Robert
",A
"It was easy for Tanya but not Cynthia to get back on their feet because _ had previously filed bankruptcy.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Cynthia
",B
"It was easy for Tanya but not Cynthia to get back on their feet because _ had never filed bankruptcy.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Cynthia
",A
"Rebecca was having an affair with Christine's boyfriend so _ decided they would break up.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Christine
",B
"Rebecca was having an affair with Christine's boyfriend so _ wished the couple would break up.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Christine
",A
"Dennis sold a bunch of illegal pills to Donald, so _ now has a lot of money.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Donald
",A
"Dennis sold a bunch of illegal pills to Donald, so _ now has a lot of pills.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Donald
",B
"Neil liked a bath but Christopher liked a shower. _ was pleased to see their partner had a hot bath waiting for them.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Christopher
",A
"Neil liked a bath but Christopher liked a shower. _ was pleased to see their partner had a steaming shower waiting for them.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Christopher
",B
"Mary chose to buy the expensive belt while Laura bought the cheap one due to the fact that _ made a lot of money.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Laura
",A
"Mary chose to buy the expensive belt while Laura bought the cheap one due to the fact that _ made very little money.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Laura
",B
"Adam's skin was itching so his wife put the ointment on him with gloves as the _ would offer protection.

Question: In this sentence, who does the blank refer to?

A. gloves
B. ointment
",A
"Adam's skin was itching so his wife put the ointment on him with gloves as the _ would offer relief.

Question: In this sentence, who does the blank refer to?

A. gloves
B. ointment
",B
"The orange apricot will not fit in the jar because the _ is too wide.

Question: In this sentence, who does the blank refer to?

A. apricot
B. jar
",A
"The orange apricot will not fit in the jar because the _ is too little.

Question: In this sentence, who does the blank refer to?

A. apricot
B. jar
",B
"The man cut the nail of the dog, but not its hair, so the _ must have been long.

Question: In this sentence, who does the blank refer to?

A. nail
B. hair
",A
"The man cut the nail of the dog, but not its hair, so the _ must have been short.

Question: In this sentence, who does the blank refer to?

A. nail
B. hair
",B
"Performing karaoke in public suited Dennis but not Justin because _ had little talent and trained unsuccessfully.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Justin
",B
"Performing karaoke in public suited Dennis but not Justin because _ had considerable talent and trained successfully.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Justin
",A
"Ben wanted to dye his hair blue or brown, but the _ color was too bright.

Question: In this sentence, who does the blank refer to?

A. blue
B. brown
",A
"Ben wanted to dye his hair blue or brown, but the _ color was too dull.

Question: In this sentence, who does the blank refer to?

A. blue
B. brown
",B
"Natalie's cell phone is older than Emily's because _ spends much more money on technology.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Emily
",B
"Natalie's cell phone is older than Emily's because _ spends much less money on technology.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Emily
",A
"The mouse got stuck in a hole while running with a wood in its mouth. The _ is wide.

Question: In this sentence, who does the blank refer to?

A. wood
B. hole
",A
"The mouse got stuck in a hole while running with a wood in its mouth. The _ is small.

Question: In this sentence, who does the blank refer to?

A. wood
B. hole
",B
"The seeds that William uses are worse than Adam's because _ went to a less reputable farmer.

Question: In this sentence, who does the blank refer to?

A. William
B. Adam
",A
"The seeds that William uses are worse than Adam's although _ went to a less reputable farmer.

Question: In this sentence, who does the blank refer to?

A. William
B. Adam
",B
"Christine applied moisturizer to her face, while Monica used alcohol wipes, because _ had oily skin.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Monica
",B
"Christine applied moisturizer to her face, while Monica used alcohol wipes, because _ had dry skin.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Monica
",A
"The old man brought flowers as a gift for Mary but not for Jessica as _ was meaner to him.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Jessica
",B
"The old man brought flowers as a gift for Mary but not for Jessica as _ was kinder to him.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Jessica
",A
"Victoria likes to keep their front door locked shut but Lindsey does not because _ lives in a dangerous neighbourhood.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Lindsey
",A
"Victoria likes to keep their front door locked shut but Lindsey does not because _ lives in a safe neighbourhood.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Lindsey
",B
"Jennifer does not believe in God, while Rachel is a devout Christian, so _ is an atheist.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Rachel
",A
"Jennifer does not believe in God, while Rachel is a devout Christian, so _ is a theist.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Rachel
",B
"Her transgender speech wasn't really admired by the whole group despite the fact the _ wasn't choosy.

Question: In this sentence, who does the blank refer to?

A. group
B. speech
",A
"Her transgender speech wasn't really admired by the whole group despite the fact the _ wasn't  indiscriminate.

Question: In this sentence, who does the blank refer to?

A. group
B. speech
",B
"I used less powder on my legs than on my arms because there was more chaffing on the _ .

Question: In this sentence, who does the blank refer to?

A. legs
B. arms
",B
