input,answer
"I had less difficulty understanding this topic compared to the last lesson, because the _ was hard.

Question: In this sentence, who does the blank refer to?

A. topic
B. lesson
",B
"At the tea room, Elena ordered low tea and Angela brought it out, it was too hot so _ sent it back.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Angela
",A
"At the tea room, Elena ordered low tea and Angela brought it out, it was too hot so _ took it back.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Angela
",B
"The boys in one of the cars inching along the coastal road were disappointed to see that their favorite beach was closed off for repair. The _ was crowded.

Question: In this sentence, who does the blank refer to?

A. beach
B. road
",B
"The boys in one of the cars inching along the coastal road were disappointed to see that their favorite beach was closed off for repair. The _ was empty.

Question: In this sentence, who does the blank refer to?

A. beach
B. road
",A
"James cannot make a copy of the book on that sheet because the _ is shorter.

Question: In this sentence, who does the blank refer to?

A. book
B. sheet
",B
"James cannot make a copy of the book on that sheet because the _ is wider.

Question: In this sentence, who does the blank refer to?

A. book
B. sheet
",A
"Matthew recently received a diagnosis from Samuel, so _ needed all the encouragement in the world to keep going.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Samuel
",A
"Matthew recently received a diagnosis from Samuel, and _ provided all the encouragement in the world to keep going.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Samuel
",B
"The cat dropped the flowerpot from the window and it got broken landing on the floor. The _ is too hard.

Question: In this sentence, who does the blank refer to?

A. flowerpot
B. floor
",B
"The cat dropped the flowerpot from the window and it got broken landing on the floor. The _ is too fragile.

Question: In this sentence, who does the blank refer to?

A. flowerpot
B. floor
",A
"Randy is dealing with homophobia so he asks for professional consultation from Joseph, because _ can help him be a better person.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Joseph
",B
"Randy is dealing with homophobia so he asks for professional consultation from Joseph, because _ wants to be a better person.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Joseph
",A
"James needed a longer brush to clean the window because the _ is too short.

Question: In this sentence, who does the blank refer to?

A. window
B. brush
",B
"James needed a longer brush to clean the window because the _ is too tall.

Question: In this sentence, who does the blank refer to?

A. window
B. brush
",A
"The old punching bag couldn't take more abuse before the gym would need to put a new chain on it, so the boxers laid off the _ .

Question: In this sentence, who does the blank refer to?

A. punching bag
B. chain
",A
"The old punching bag couldn't take more abuse before the gym would need to put a new chain on it, when boxers knocked it off the _ .

Question: In this sentence, who does the blank refer to?

A. punching bag
B. chain
",B
"Kayla but not Natalie was labeled an alcoholic because _ liked to drink hard liquor.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Natalie
",A
"Kayla but not Natalie was labeled an alcoholic because _ liked to drink milk shakes.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Natalie
",B
"She was planning to take the bus but the flight was less expensive. The _ was cheaper.

Question: In this sentence, who does the blank refer to?

A. flight
B. bus
",A
"She was planning to take the bus but the flight was less expensive. The _ was expensive.

Question: In this sentence, who does the blank refer to?

A. flight
B. bus
",B
"Jeffrey has recently bought an emu from Brian and needs help, because _ knows nothing about emus.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Brian
",A
"Jeffrey has recently bought an emu from Brian and needs help, because _ knows a lot about emus.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Brian
",B
"Out of fear, Matthew knocked the crutches out of Joseph's hand because _ was threatening.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Joseph
",B
"Out of fear, Matthew knocked the crutches out of Joseph's hand because _ was afraid.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Joseph
",A
"The hunters had to wear the bear fur coats in the valley, but didn't need them on the mountain, since the _ was so cold.

Question: In this sentence, who does the blank refer to?

A. valley
B. mountain
",A
"The hunters had to wear the bear fur coats in the valley, but didn't need them on the mountain, since the _ was so warm.

Question: In this sentence, who does the blank refer to?

A. valley
B. mountain
",B
"We decided to live the life instead of going as fast as possible toward death because the _ was fruitful.

Question: In this sentence, who does the blank refer to?

A. life
B. death
",A
"We decided to live the life instead of going as fast as possible toward death because the _ was empty.

Question: In this sentence, who does the blank refer to?

A. life
B. death
",B
"The jacket looked out of place on the mannequin because the _ was too small.

Question: In this sentence, who does the blank refer to?

A. jacket
B. mannequin
",B
"The jacket looked out of place on the mannequin because the _ was too big.

Question: In this sentence, who does the blank refer to?

A. jacket
B. mannequin
",A
"Steven operated the gun in the sniper team and Justin held the binoculars because _ was the shooter.

Question: In this sentence, who does the blank refer to?

A. Steven
B. Justin
",A
"Steven operated the gun in the sniper team and Justin held the binoculars because _ was the spotter.

Question: In this sentence, who does the blank refer to?

A. Steven
B. Justin
",B
"Natalie would one day become queen, while Monica would remain poor, because _ was a peasant.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Monica
",B
"Natalie would one day become queen, while Monica would remain poor, because _ was royalty.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Monica
",A
"Danny's new math text book would not fit inside his old backpack, the _ was too narrow.

Question: In this sentence, who does the blank refer to?

A. book
B. backpack
",B
"Danny's new math text book would not fit inside his old backpack, the _ was too wide.

Question: In this sentence, who does the blank refer to?

A. book
B. backpack
",A
"the music band performing live last weekend did not fit properly into the stage, the _ was too big.

Question: In this sentence, who does the blank refer to?

A. stage
B. band
",B
"the music band performing live last weekend did not fit properly into the stage, the _ was too small.

Question: In this sentence, who does the blank refer to?

A. stage
B. band
",A
"Amy hardly needs any makeup but Rachel wears a lot of makeup because _ has never had acne.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Rachel
",A
"Amy hardly needs any makeup but Rachel wears a lot of makeup because _ has always had acne.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Rachel
",B
"Aaron's recreational vehicle was really just a trailer compared to Kevin's behemoth. _ had a humbler model.

Question: In this sentence, who does the blank refer to?

A. Aaron
B. Kevin
",A
"Aaron's recreational vehicle was really just a trailer compared to Kevin's behemoth. _ had a grander model.

Question: In this sentence, who does the blank refer to?

A. Aaron
B. Kevin
",B
"The ski did not fit in the red car because the _ was too short.

Question: In this sentence, who does the blank refer to?

A. ski
B. car
",B
"The ski did not fit in the red car because the _ was too long.

Question: In this sentence, who does the blank refer to?

A. ski
B. car
",A
"Justin had a sun burn on their skin but not Lawrence because _ exposed them self to the sun.

Question: In this sentence, who does the blank refer to?

A. Justin
B. Lawrence
",A
"Justin had a sun burn on their skin but not Lawrence because _ shielded them self to the sun.

Question: In this sentence, who does the blank refer to?

A. Justin
B. Lawrence
",B
"The results were given to William instead of Steven, because _ was more honest and trustworthy.

Question: In this sentence, who does the blank refer to?

A. William
B. Steven
",A
"The results were given to William instead of Steven, because _ was less honest and trustworthy.

Question: In this sentence, who does the blank refer to?

A. William
B. Steven
",B
"The man tried to throw the plastic away in the box but the _ was too large.

Question: In this sentence, who does the blank refer to?

A. plastic
B. box
",A
"The man tried to throw the plastic away in the box but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. plastic
B. box
",B
"Everyone says Victoria is not as good at event planning as Angela even though _ has not done it as long.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Angela
",B
"Everyone says Victoria is not as good at event planning as Angela because _ has not done it as long.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Angela
",A
"In his class, Mr. Rogers liked to teach math lessons more than science lessons, so he is more enthusiastic about the _ .

Question: In this sentence, who does the blank refer to?

A. math
B. science
",A
"In his class, Mr. Rogers liked to teach math lessons more than science lessons, so he is more unsure about the _ .

Question: In this sentence, who does the blank refer to?

A. math
B. science
",B
"At the coffee shop Erin prepared the beverage for Christine, since _ was the barista.

Question: In this sentence, who does the blank refer to?

A. Erin
B. Christine
",A
"At the coffee shop Erin prepared the beverage for Christine, since _ was the customer.

Question: In this sentence, who does the blank refer to?

A. Erin
B. Christine
",B
"The skin of William is much darker than Eric, which is because _ happens to be white.

Question: In this sentence, who does the blank refer to?

A. William
B. Eric
",B
"The skin of William is much darker than Eric, which is because _ happens to be hispanic.

Question: In this sentence, who does the blank refer to?

A. William
B. Eric
",A
"Kevin got an error on his computer but could not fix it like Kenneth because _ had no knowledge of technology.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Kenneth
",A
"Kevin got an error on his computer but could fix it unlike Kenneth because _ had no knowledge of technology.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Kenneth
",B
"The floor looked better with the carpet than with the mat, because the _ was clashing.

Question: In this sentence, who does the blank refer to?

A. carpet
B. mat
",B
"The floor looked better with the carpet than with the mat, because the _ was matching.

Question: In this sentence, who does the blank refer to?

A. carpet
B. mat
",A
"James found it hard to stay warm with the Jacket. He pulled it off and wrapped himself with a blanket. The _ is thick.

Question: In this sentence, who does the blank refer to?

A. jacket
B. blanket
",B
"James found it hard to stay warm with the Jacket. He pulled it off and wrapped himself with a blanket. The _ is light.

Question: In this sentence, who does the blank refer to?

A. jacket
B. blanket
",A
"When it came to the big move, James preferred to use a cart instead of a wheelbarrow for moving heavy objects, because the _ was difficult to maneuver.

Question: In this sentence, who does the blank refer to?

A. cart
B. wheelbarrow
",B
"When it came to the big move, James preferred to use a cart instead of a wheelbarrow for moving heavy objects, because the _ was easy to move.

Question: In this sentence, who does the blank refer to?

A. cart
B. wheelbarrow
",A
"Randy was truly and madly in love with Dennis due to _ being a wonderful lover.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Dennis
",B
"Randy was truly and madly in love with Dennis due to _ being a hopeless romantic.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Dennis
",A
"We put back the hats and bought shirts instead, as the _ were inappropriate for this child.

Question: In this sentence, who does the blank refer to?

A. hats
B. shirts
",A
"We put back the hats and bought shirts instead, as the _ were just right for this child.

Question: In this sentence, who does the blank refer to?

A. hats
B. shirts
",B
"The guy got the girl's number by writing it on paper and not putting it in his phone because the _ was lost.

Question: In this sentence, who does the blank refer to?

A. paper
B. phone
",B
"The guy got the girl's number by writing it on paper and not putting it in his phone because the _ was available.

Question: In this sentence, who does the blank refer to?

A. paper
B. phone
",A
"Felicia applied to Rachel to work as an intern in the company, then _ was hired.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Rachel
",A
"Felicia accepted an application from Rachel to work as an intern in the company, then _ was hired.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Rachel
",B
"Victoria owed a bunch of money to Jessica, so _ did everything they could to pay it back.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Jessica
",A
"Victoria owed a bunch of money to Jessica, so _ did everything they could to get it back.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Jessica
",B
"The chef cooked the food in the oven until the top was bubbling; the _ was electric.

Question: In this sentence, who does the blank refer to?

A. food
B. oven
",B
"The chef cooked the food in the oven until the top was bubbling; the _ was browned.

Question: In this sentence, who does the blank refer to?

A. food
B. oven
",A
"Betty wants to prepare the ground for sod so she asks Tanya for an advice, because _ doesn't know how to do it.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Tanya
",A
"Betty wants to prepare the ground for sod so she asks Tanya for an advice, because _ knows a lot about it.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Tanya
",B
"Our business struggled in the summer but prospered in the winter, as there were more sales in the _ .

Question: In this sentence, who does the blank refer to?

A. summer
B. winter
",B
"Our business struggled in the summer but prospered in the winter, as there were fewer sales in the _ .

Question: In this sentence, who does the blank refer to?

A. summer
B. winter
",A
"When they were approached by a known bully Jeffrey stood up to them but Samuel ran away as _ is a weak person.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Samuel
",B
"When they were approached by a known bully Jeffrey stood up to them but Samuel ran away as _ is a strong person.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Samuel
",A
"The professor preferred to demonstrate the problem on a chalkboard rather than a projector, because the _ was less effective.

Question: In this sentence, who does the blank refer to?

A. projector
B. chalkboard
",A
"The professor preferred to demonstrate the problem on a chalkboard rather than a projector, because the _ was more effective.

Question: In this sentence, who does the blank refer to?

A. projector
B. chalkboard
",B
"After constructing the building for Patricia, Katrina asked for payment, but _ never gave it.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Katrina
",A
"After constructing the building for Patricia, Katrina asked for payment, so _ soon received it.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Katrina
",B
"Christopher broke his foot and expected Hunter to take care of him since _ is acquiescing.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Hunter
",B
"Christopher broke his foot and expected Hunter to take care of him since _ is demanding.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Hunter
",A
"Kenneth was more comfortable teaching the class how to use the new program than Jeffrey because _ had a lot of experience with it.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Jeffrey
",A
"Kenneth was more comfortable teaching the class how to use the new program than Jeffrey because _ had very little experience with it.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Jeffrey
",B
"Craig was responsible for the bills, but Eric hadn't paid their half yet, so _ was waiting to get their half.

Question: In this sentence, who does the blank refer to?

A. Craig
B. Eric
",A
"Craig was responsible for the bills, but Eric hadn't paid their half yet, so _ was late in giving their half.

Question: In this sentence, who does the blank refer to?

A. Craig
B. Eric
",B
"Lindsey has to deal with constant fainting so she goes to doctor Elena, because _ is a doctor.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Elena
",B
"Lindsey has to deal with constant fainting so she goes to doctor Elena, because _ feels bad.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Elena
",A
"Brett was dumber than Aaron on the computer because _ started using a laptop when he was very young.

Question: In this sentence, who does the blank refer to?

A. Brett
B. Aaron
",B
"Brett was smarter than Aaron on the computer because _ started using a laptop when he was very young.

Question: In this sentence, who does the blank refer to?

A. Brett
B. Aaron
",A
"Carrie had to bring their pet to the vet more often than Erin had to bring theirs because the pet of _ suffered from less illnesses.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Erin
",B
"Carrie had to bring their pet to the vet more often than Erin had to bring theirs because the pet of _ suffered from more illnesses.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Erin
",A
"Dave sold the autographed baseball for more than the autographed basketball since the _ was signed by a famous player.

Question: In this sentence, who does the blank refer to?

A. baseball
B. basketball
",A
"Dave sold the autographed baseball for more than the autographed basketball since the _ was signed by an unknown player.

Question: In this sentence, who does the blank refer to?

A. baseball
B. basketball
",B
"The volume of fire went up when james put some log into it but it was not so with the pot. The _ is inflammable.

Question: In this sentence, who does the blank refer to?

A. log
B. pot
",B
"The volume of fire went up when james put some log into it but it was not so with the pot. The _ is flammable.

Question: In this sentence, who does the blank refer to?

A. log
B. pot
",A
"He sprayed deodorant over his dirty laundry because people were coming over and the _ smelled good.

Question: In this sentence, who does the blank refer to?

A. laundry
B. deodorant
",B
"He sprayed deodorant over his dirty laundry because people were coming over and the _ smelled bad.

Question: In this sentence, who does the blank refer to?

A. laundry
B. deodorant
",A
"He only drove automatic vehicles, so between the car with a manual gearshift and a truck, he chose the _ , because it had an automatic drive.

Question: In this sentence, who does the blank refer to?

A. car
B. truck
",B
"He only drove automatic vehicles, so between the car with a manual gearshift and a truck, he chose the _ , because it had a manual drive.

Question: In this sentence, who does the blank refer to?

A. car
B. truck
",A
"James cannot prune the apex branch with that ax because the _ is too tall.

Question: In this sentence, who does the blank refer to?

A. ax
B. branch
",B
"James cannot prune the apex branch with that ax because the _ is too short.

Question: In this sentence, who does the blank refer to?

A. ax
B. branch
",A
"The money that I received from the bank was a lot cleaner than the currency from the shop because the _ was used.

Question: In this sentence, who does the blank refer to?

A. money
B. currency
",B
"The money that I received from the bank was a lot cleaner than the currency from the shop because the _ was new.

Question: In this sentence, who does the blank refer to?

A. money
B. currency
",A
"The costume that my sister wore was better than my suit because the _ was more expensive.

Question: In this sentence, who does the blank refer to?

A. costume
B. suit
",A
"The costume that my sister wore was better than my suit because the _ was cheaper.

Question: In this sentence, who does the blank refer to?

A. costume
B. suit
",B
"Tom originally was going to place the wedding presents on tables but had to relocate them to another room because the _ were more substantial than expected.

Question: In this sentence, who does the blank refer to?

A. tables
B. presents
",B
"Tom originally was going to place the wedding presents on tables but had to relocate them to another room because the _ were more unsubstantial than expected.

Question: In this sentence, who does the blank refer to?

A. tables
B. presents
",A
"Brian was a better person than Steven, because _ never tried to do the right thing.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Steven
",B
"Brian was a better person than Steven, because _ always tried to do the right thing.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Steven
",A
"James bought a bag to put his stuff but the bag tore while loading it because the _ is too much.

Question: In this sentence, who does the blank refer to?

A. stuff
B. bag
",A
"James bought a bag to put his stuff but the bag tore while loading it because the _ is too small.

Question: In this sentence, who does the blank refer to?

A. stuff
B. bag
",B
"I was more embarrassed of the wart on my hand than the one on my foot since the one on the _ was hidden.

Question: In this sentence, who does the blank refer to?

A. foot
B. hand
",A
"I was more embarrassed of the wart on my hand than the one on my foot since the one on the _ was visible.

Question: In this sentence, who does the blank refer to?

A. foot
B. hand
",B
"Jason washed their hands with soap but not Donald because _ was fearful of bacteria.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Donald
",A
"Jason washed their hands with soap but not Donald because _ was unafraid of bacteria.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Donald
",B
"I tried to fit the key into the lock but it didn't work because the _ was for a different lock.

Question: In this sentence, who does the blank refer to?

A. key
B. lock
",A
"I tried to fit the key into the lock but it didn't work because the _ was for a different key.

Question: In this sentence, who does the blank refer to?

A. key
B. lock
",B
"The knife punctured the throat while deflecting off the bone, since the _ was harder.

Question: In this sentence, who does the blank refer to?

A. throat
B. bone
",B
"The knife punctured the throat while deflecting off the bone, since the _ was softer.

Question: In this sentence, who does the blank refer to?

A. throat
B. bone
",A
"Christopher spent an hour perfecting their makeup before going out to the dance while Joseph waited, because _ loved making up.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Joseph
",A
"Christopher spent an hour perfecting their makeup before going out to the dance while Joseph waited, because _ saw no point in making up.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Joseph
",B
"james pulled off his jacket and exposed himself to some air because the _ is cool.

Question: In this sentence, who does the blank refer to?

A. jacket
B. air
",B
"james pulled off his jacket and exposed himself to some air because the _ is hot.

Question: In this sentence, who does the blank refer to?

A. jacket
B. air
",A
"Patricia instructed Erin on how to use a plunger because _ was a master plumber.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Erin
",A
"Patricia instructed Erin on how to use a plunger because _ was an apprentice plumber.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Erin
",B
"Kevin was a much worse baseball player than Christopher because _ had control over the ball.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Christopher
",B
"Kevin was a much better baseball player than Christopher because _ had control over the ball.

Question: In this sentence, who does the blank refer to?

A. Kevin
B. Christopher
",A
"My migraine today was worse than my headache yesterday, because the _ was very mellow.

Question: In this sentence, who does the blank refer to?

A. migraine
B. headache
",B
"My migraine today was worse than my headache yesterday, because the _ was very intense.

Question: In this sentence, who does the blank refer to?

A. migraine
B. headache
",A
"Jerry wanted to get lotion out of the bottle, but couldn't because the _ was empty.

Question: In this sentence, who does the blank refer to?

A. bottle
B. lotion
",A
"Jerry wanted to get lotion out of the bottle, but couldn't because the _ was gone.

Question: In this sentence, who does the blank refer to?

A. bottle
B. lotion
",B
"I keep both butter knives and steak knives in my kitchen to cut things. When I need to cut something tough, I go for the _ .

Question: In this sentence, who does the blank refer to?

A. butter knives
B. steak knives
",B
"I keep both butter knives and steak knives in my kitchen to cut things. When I need to cut something soft, I go for the _ .

Question: In this sentence, who does the blank refer to?

A. butter knives
B. steak knives
",A
"Brett likes to play Xbox all the time, and Donald likes to go to museums. _ is the intellectual.

Question: In this sentence, who does the blank refer to?

A. Brett
B. Donald
",B
"Brett likes to play Xbox all the time, and Donald likes to go to museums. _ is the gamer.

Question: In this sentence, who does the blank refer to?

A. Brett
B. Donald
",A
"Joel made Matthew a new walking stick from an oak tree branch, and _ hiked many miles with it.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Matthew
",B
"Joel made Matthew a new walking stick from an oak tree branch, and _ worked many hours on it.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Matthew
",A
"After they found a restaurant Felicia ordered 2 burgers with fries while Christine ordered a large coke, because _ was just hungry.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Christine
",A
"After they found a restaurant Felicia ordered 2 burgers with fries while Christine ordered a large coke, because _ was just thirtsty.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Christine
",B
"To be more manly, Sam purchased weights and chips. He found that the _ made him stronger.

Question: In this sentence, who does the blank refer to?

A. weights
B. chips
",A
"To be more manly, Sam purchased weights and chips. He found that the _ made him weaker.

Question: In this sentence, who does the blank refer to?

A. weights
B. chips
",B
"Elena taught Jennifer how to train the new dog although _ was an animal trainer.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Jennifer
",B
"Elena taught Jennifer how to train the new dog because _ was an animal trainer.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Jennifer
",A
"The planted tree cannot form the shade for the fence yet because the _ is taller.

Question: In this sentence, who does the blank refer to?

A. fence
B. tree
",A
"The planted tree cannot form the shade for the fence yet because the _ is shorter.

Question: In this sentence, who does the blank refer to?

A. fence
B. tree
",B
"Natalie asked Megan if the blueberry jam was homemade but _ did not know how to make it.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Megan
",B
"Natalie asked Megan if the blueberry jam was homemade because _ wanted to know how to make it.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Megan
",A
"Elena hated to work in the garden while Carrie would spend hours there because _ disliked working in the sun.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Carrie
",A
"Elena hated to work in the garden while Carrie would spend hours there because _ loved working in the sun.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Carrie
",B
"American football is Rachel's favorite sport, but Amy doesn't like it, so _ is more likely to be from the UK.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Amy
",B
"American football is Rachel's favorite sport, but Amy doesn't like it, so _ is more likely to be from the US.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Amy
",A
"Living in a big city is stressful for Samantha buy not Rachel so _ lives in the middle of town.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Rachel
",B
"Living in a big city is stressful for Samantha buy not Rachel so _ lives on the outskirts of town.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Rachel
",A
"My sister's relationship lasted longer than my marriage because the _ of mine was weak.

Question: In this sentence, who does the blank refer to?

A. relationship
B. marriage
",B
"My sister's relationship lasted longer than my marriage because the _ of hers was strong.

Question: In this sentence, who does the blank refer to?

A. relationship
B. marriage
",A
"Rachel's mom won't let her have a tattoo, but Mary can get one, so _ 's mom is more liberal.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Mary
",B
"Rachel's mom won't let her have a tattoo, but Mary can get one, so _ 's mom is more conservative.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Mary
",A
"Emily told Sarah to try one of her home made tortillas.  _ was persistent.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Sarah
",A
"Emily told Sarah to try one of her home made tortillas.  _ was indifferent.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Sarah
",B
"Craig took out some pen and paper and began to write about Adam in his notepad because _ is a journalist.

Question: In this sentence, who does the blank refer to?

A. Craig
B. Adam
",A
"Craig took out some pen and paper and began to write about Adam in his notepad because _ is being interviewed.

Question: In this sentence, who does the blank refer to?

A. Craig
B. Adam
",B
"We could barely hear the sermon from the pews , so we moved to the rafters, as the _ had such superior acoustics.

Question: In this sentence, who does the blank refer to?

A. pews
B. rafters
",B
"We could barely hear the sermon from the pews , so we moved to the rafters, as the _ had such poor acoustics.

Question: In this sentence, who does the blank refer to?

A. pews
B. rafters
",A
"During the school drive Sarah sold more candy than Christine since _ had more experience selling.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Christine
",A
"During the school drive Sarah sold more candy than Christine since _ had less experience selling.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Christine
",B
"Eric was going to retire from work much sooner than Lawrence since _ was much younger.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Lawrence
",B
"Eric was going to retire from work much sooner than Lawrence since _ was much older.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Lawrence
",A
"Monica had to get a divorce from their spouse but not Betty because _ had a devoted spouse.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Betty
",B
"Monica had to get a divorce from their spouse but not Betty because _ had a cheating spouse.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Betty
",A
"Aaron stole a bike but Kyle kidnapped a person so the crime of _ was minor.

Question: In this sentence, who does the blank refer to?

A. Aaron
B. Kyle
",A
"Aaron stole a bike but Kyle kidnapped a person so the crime of _ was major.

Question: In this sentence, who does the blank refer to?

A. Aaron
B. Kyle
",B
"Luke checked the laws about building a shed instead of a cottage, because the _ wouldn't pass zoning laws.

Question: In this sentence, who does the blank refer to?

A. cottage
B. shed
",A
"Luke checked the laws about building a shed instead of a cottage, because the _ would probably pass zoning laws.

Question: In this sentence, who does the blank refer to?

A. cottage
B. shed
",B
"Katrina has installed a virus protection for Felicia's computer so _ learning about how to use it.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Felicia
",B
"Katrina has installed a virus protection for Felicia's computer so _ teaching about how to use it.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Felicia
",A
"Josh likes to use the maps on his phone more than paper maps. He finds the ones on the _ to be more accurate.

Question: In this sentence, who does the blank refer to?

A. phone
B. paper
",A
"Josh likes to use the maps on his phone more than paper maps. He finds the ones on the _ to be more inaccurate.

Question: In this sentence, who does the blank refer to?

A. phone
B. paper
",B
"The chemical that the scientist used was more dangerous than the other liquid, because the _ was weak.

Question: In this sentence, who does the blank refer to?

A. chemical
B. liquid
",B
"The chemical that the scientist used was more dangerous than the other liquid, because the _ was deadly.

Question: In this sentence, who does the blank refer to?

A. chemical
B. liquid
",A
"Rebecca was fine with the coffee but sensitive to the juice because the _ was good tasting.

Question: In this sentence, who does the blank refer to?

A. coffee
B. juice
",A
"Rebecca was fine with the coffee but sensitive to the juice because the _ was giving her gas.

Question: In this sentence, who does the blank refer to?

A. coffee
B. juice
",B
"She put the plush rug rather than the rattan rug in her living room because the _ was meant for outdoors.

Question: In this sentence, who does the blank refer to?

A. plush rug
B. rattan rug
",B
"She put the plush rug rather than the rattan rug in her living room because the _ was meant for indoors.

Question: In this sentence, who does the blank refer to?

A. plush rug
B. rattan rug
",A
"Jeffrey suspected Adam had an addiction to pain pills, so _ did not receive anymore pills.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Adam
",B
"Jeffrey suspected Adam had an addiction to pain pills, so _ did not prescripe anymore pills.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Adam
",A
"Samantha thought infants were cute but Patricia did not. _ hated to pinch babies cheeks.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Patricia
",B
"Samantha thought infants were cute but Patricia did not. _ loved to pinch babies cheeks.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Patricia
",A
"Christine paid a lot of money to Erin to navigate for the journey, because _ was a professional captain.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Erin
",B
"Christine paid a lot of money to Erin to navigate for the journey, because _ was a rich explorer.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Erin
",A
"Matthew offered to help Aaron when he was working on his car. _ was an inexperienced mechanic.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Aaron
",B
"Matthew offered to help Aaron when he was working on his car. _ was an experienced mechanic.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Aaron
",A
"The cowboy decided to leave his boots at home and wear dress shoes instead because the _ are filthy.

Question: In this sentence, who does the blank refer to?

A. boots
B. dress shoes
",A
