input,answer
"In the ER, the doctor treats most patients with antibiotics, instead of harsh chemicals when possible. This is because the _ are more toxic.

Question: In this sentence, who does the blank refer to?

A. antibiotics
B. chemicals
",B
"In the ER, the doctor treats most patients with antibiotics, instead of harsh chemicals when possible. This is because the _ are more mild.

Question: In this sentence, who does the blank refer to?

A. antibiotics
B. chemicals
",A
"The man tried to use the remote to turn on the television but the _ was too far.

Question: In this sentence, who does the blank refer to?

A. remote
B. television
",A
"The man tried to use the remote to turn on the television but the _ was too old.

Question: In this sentence, who does the blank refer to?

A. remote
B. television
",B
"Randy had a dream that their friend, Jason, would be in a car accident after work. _ was concerned and tried to reach his friend.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Jason
",A
"Randy had a dream that their friend, Jason, would be in a car accident after work. _ was busy and didn't know tried to reach them.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Jason
",B
"Katrina passed on all their experience to Patricia, because _ had chosen to be their student.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Patricia
",B
"Katrina passed on all their experience to Patricia, because _ had chosen to be their mentor.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Patricia
",A
"My sister liked to stay in the hotel instead of the house when she visited us because the _ was more crowded.

Question: In this sentence, who does the blank refer to?

A. hotel
B. house
",B
"My sister liked to stay in the hotel instead of the house when she visited us because the _ was more spacious.

Question: In this sentence, who does the blank refer to?

A. hotel
B. house
",A
"Jason got into a deep financial hole, unlike Joel, because _ managed their fortune well.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Joel
",A
"Jason got into a deep financial hole, unlike Joel, because _ managed their fortune poorly.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Joel
",B
"Carrie told Sarah that she was going to grow her hair super long to be attractive to men.  _ was confident.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Sarah
",A
"Carrie told Sarah that she was going to grow her hair super long to be attractive to men.  _ was skeptical.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Sarah
",B
"Carrie's hair is silver, but Mary has brown hair because _ is a younger person.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Mary
",B
"Carrie's hair is silver, but Mary has brown hair because _ is an older person.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Mary
",A
"William was hungry and needed to eat Leslie owns a dinner just a couple of blocks from where he works, _ serving food.

Question: In this sentence, who does the blank refer to?

A. William
B. Leslie
",B
"William was hungry and needed to eat Leslie owns a dinner just a couple of blocks from where he works, _ is hungry.

Question: In this sentence, who does the blank refer to?

A. William
B. Leslie
",A
"Megan used 1234 as their password while Samantha had a complex 12 digit password. _ had their bank account hacked.

Question: In this sentence, who does the blank refer to?

A. Megan
B. Samantha
",A
"Megan used 1234 as their password while Samantha had a complex 12 digit password. _ didn't get their bank account hacked.

Question: In this sentence, who does the blank refer to?

A. Megan
B. Samantha
",B
"The negotiator made a deal for the salary, but the benefits package is still under negotiation. The _ was easy to bargain for.

Question: In this sentence, who does the blank refer to?

A. salary
B. benefits package
",A
"The negotiator made a deal for the salary, but the benefits package is still under negotiation. The _ was complex to bargain for.

Question: In this sentence, who does the blank refer to?

A. salary
B. benefits package
",B
"Elena chose to honor Kayla at their funeral by singing a song, because _ was a dead loved one.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Kayla
",B
"Elena chose to honor Kayla at their funeral by singing a song, because _ was a mourning loved one.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Kayla
",A
"Eric but not Samuel was able to direct traffic because _ used to be a crossing guard.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Samuel
",A
"Eric but not Samuel was able to direct traffic because _ used to be visually impaired.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Samuel
",B
"The man left the shoes on the porch, but brought the umbrellas inside, because the _ were dry.

Question: In this sentence, who does the blank refer to?

A. shoes
B. umbrellas
",B
"The man left the shoes on the porch, but brought the umbrellas inside, because the _ were wet.

Question: In this sentence, who does the blank refer to?

A. shoes
B. umbrellas
",A
"Eric loved to study film unlike Benjamin because _ had an affinity to the arts.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Benjamin
",A
"Eric loved to study film unlike Benjamin because _ had an aversion to the arts.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Benjamin
",B
"James could not get the new bracelet into his wrist because the _ is too small.

Question: In this sentence, who does the blank refer to?

A. wrist
B. bracelet
",B
"James could not get the new bracelet into his wrist because the _ is too big.

Question: In this sentence, who does the blank refer to?

A. wrist
B. bracelet
",A
"Sally was playing with the neighbor's dog and only use the puppet instead of the rope to play with the dog because the _ was interesting.

Question: In this sentence, who does the blank refer to?

A. puppet
B. rope
",A
"Sally was playing with the neighbor's dog and only use the puppet instead of the rope to play with the dog because the _ was dull.

Question: In this sentence, who does the blank refer to?

A. puppet
B. rope
",B
"Maria asked Megan if she would help clean the garage but _ did not care if work got done around the house.

Question: In this sentence, who does the blank refer to?

A. Maria
B. Megan
",B
"Maria asked Megan if she would help clean the garage because _ wanted to get work done around the house.

Question: In this sentence, who does the blank refer to?

A. Maria
B. Megan
",A
"He didn't hit the wall as many times as he hit the door, so the _ ended up being less damaged.

Question: In this sentence, who does the blank refer to?

A. door
B. wall
",B
"He didn't hit the wall as many times as he hit the door, so the _ ended up being more damaged.

Question: In this sentence, who does the blank refer to?

A. door
B. wall
",A
"Ian sat outside on the porch longer than Aaron because _  wanted to watch the birds.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Aaron
",A
"Ian sate outside on the porch longer than Aaron because _ wanted to watch the television.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Aaron
",B
"I went to Thailand for treatments and they were much better than the procedures in America because the _ were costly.

Question: In this sentence, who does the blank refer to?

A. treatments
B. procedures
",B
"I went to Thailand for treatments and they were much better than the procedures in America because the _ were cheap.

Question: In this sentence, who does the blank refer to?

A. treatments
B. procedures
",A
"James had some oil spilled on the floor, and he then put a mat over it because the _ is dry.

Question: In this sentence, who does the blank refer to?

A. floor
B. mat
",B
"James had some oil spilled on the floor, and he then put a mat over it because the _ is slippery.

Question: In this sentence, who does the blank refer to?

A. floor
B. mat
",A
"Julie found it too difficult to use traps instead of poisons to deal with her rat infestation because the _ are more effective.

Question: In this sentence, who does the blank refer to?

A. traps
B. poisons
",B
"Julie found it too difficult to use traps instead of poisons to deal with her rat infestation because the _ are less effective.

Question: In this sentence, who does the blank refer to?

A. traps
B. poisons
",A
"Randy cooked noodles for a recipe and Michael did not because _ was making hamburgers.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Michael
",B
"Randy cooked noodles for a recipe and Michael did not because _ was making lasagna.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Michael
",A
"The flower placed on the window had started to block the sun ray because the _ is small.

Question: In this sentence, who does the blank refer to?

A. flower
B. window
",B
"The flower placed on the window had started to block the sun ray because the _ is big.

Question: In this sentence, who does the blank refer to?

A. flower
B. window
",A
"Liam brought home a new bed for his pet dog. However he had to take it back because the _ was too small.

Question: In this sentence, who does the blank refer to?

A. bed
B. pet
",A
"Liam brought home a new bed for his pet dog. However he had to take it back because the _ was too big.

Question: In this sentence, who does the blank refer to?

A. bed
B. pet
",B
"He received a gift that he liked more than the old toy because the _ was more expensive.

Question: In this sentence, who does the blank refer to?

A. gift
B. toy
",A
"He received a gift that he liked more than the old toy because the _ was more cheap.

Question: In this sentence, who does the blank refer to?

A. gift
B. toy
",B
"Leslie was able to jump to the top of the wall while leaving Brian behind because _ is tall.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Brian
",A
"Leslie was able to jump to the top of the wall while leaving Brian behind because _ is short.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Brian
",B
"Billy wanted to rent a movie but James said TV was better. James said the _ would have more variety.

Question: In this sentence, who does the blank refer to?

A. movie
B. TV
",B
"Billy wanted to rent a movie but James said TV was better. Billy said the _ would be more entertaining.

Question: In this sentence, who does the blank refer to?

A. movie
B. TV
",A
"The boat started to sink when James added more luggage into it. The _ is heavy.

Question: In this sentence, who does the blank refer to?

A. luggage
B. boat
",A
"The boat started to sink when James added more luggage into it. The _ is light.

Question: In this sentence, who does the blank refer to?

A. luggage
B. boat
",B
"There was less chocolate in the cake than in the pie, so the _ was sweeter.

Question: In this sentence, who does the blank refer to?

A. cake
B. pie
",B
"There was more chocolate in the cake than in the pie, so the _ was sweeter.

Question: In this sentence, who does the blank refer to?

A. cake
B. pie
",A
"Ben was looking for a new mattress and found both spring and memory foam. He liked the _ mattress because it was stiff.

Question: In this sentence, who does the blank refer to?

A. memory foam
B. spring
",B
"Ben was looking for a new mattress and found both spring and memory foam. He liked the _ mattress because it was shaping.

Question: In this sentence, who does the blank refer to?

A. memory foam
B. spring
",A
"Rachel was interested in learning about herbal treatments and asked Betty to share her knowledge. _ was anxious to help.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Betty
",B
"Rachel was interested in learning about herbal treatments and asked Betty to share her knowledge. _ was anxious to learn.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Betty
",A
"Jennifer had to wash their face with a special cleanser that Cynthia found too drying, because _ 's face produced more oil.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Cynthia
",A
"Jennifer had to wash their face with a special cleanser that Cynthia found too drying, because _ 's face produced less oil.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Cynthia
",B
"Betty told a crazy story about a wild duck to Mary, and _ was amused to hear the story.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Mary
",B
"Betty told a crazy story about a wild duck to Mary, because _ needed someone to hear the story.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Mary
",A
"Because Cynthia was less flexible then Carrie, _ decided to take up yoga to improve in that manner.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Carrie
",A
"Because Cynthia was more flexible then Carrie, _ decided to take up yoga to improve in that manner.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Carrie
",B
"Ian enjoys eating almonds and Derrick hates it as _ has strong teeth to bite them.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Derrick
",A
"Ian enjoys eating almonds and Derrick hates it as _ has weak teeth to bite them.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Derrick
",B
"The lost dog wanted food and water but there was a dumpster with _ , the dog ran past it.

Question: In this sentence, who does the blank refer to?

A. water
B. food
",B
"The lost dog wanted food and water although there was a stream with _ , the dog ran past it.

Question: In this sentence, who does the blank refer to?

A. water
B. food
",A
"The children enjoyed the cartoon more than they did the movie because the _ was funny.

Question: In this sentence, who does the blank refer to?

A. cartoon
B. movie
",A
"The children enjoyed the cartoon more than they did the movie because the _ was scary.

Question: In this sentence, who does the blank refer to?

A. cartoon
B. movie
",B
"Jim bought the phone instead of the monitor at the electronic store because the _ he had last was broken.

Question: In this sentence, who does the blank refer to?

A. phone
B. monitor
",A
"Jim bought the phone instead of the monitor at the electronic store because the _ he had last was still working.

Question: In this sentence, who does the blank refer to?

A. phone
B. monitor
",B
"Joel wants to start beekeeping but asks Eric if he wants to join him, because _ would feel lonely.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Eric
",A
"Joel wants to start beekeeping but asks Eric if he wants to join him, so _ agrees to do it.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Eric
",B
"Sarah was more sick in the morning than Emily because _ was several weeks pregnant.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Emily
",A
"Sarah was more sick in the morning than Emily although _ was several weeks pregnant.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Emily
",B
"Erin jumped and clapped at the dance performed by Betty.  _ was quite the performer.

Question: In this sentence, who does the blank refer to?

A. Erin
B. Betty
",B
"Erin jumped and clapped at the dance performed by Betty.  _ was quite the fan.

Question: In this sentence, who does the blank refer to?

A. Erin
B. Betty
",A
"Sam was hot on the beach and saw an ice cream truck. Sam saw popsicles and slushies, but she chose the _ because it can be sucked.

Question: In this sentence, who does the blank refer to?

A. popsicles
B. slushies
",A
"Sam was hot on the beach and saw an ice cream truck. Sam saw popsicles and slushies, but she chose the _ because it can be sipped.

Question: In this sentence, who does the blank refer to?

A. popsicles
B. slushies
",B
"Patricia is a sous chef and Laura does not like to cook so _ doesn't do any of the cooking in the house.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Laura
",B
"Patricia is a sous chef and Laura does not like to cook so _ does all the the cooking in the house.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Laura
",A
"The tree in Monicas yard was a lot bigger than that of Lindsey because _ had an older tree.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Lindsey
",A
"The tree in Monicas yard was a lot smaller than that of Lindsey because _ had an older tree.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Lindsey
",B
"Dennis uses Facebook all the time, but Benjamin is kind of against social media. _ is savvy at technology.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Benjamin
",A
"Dennis uses Facebook all the time, but Benjamin is kind of against social media. _ is against technology.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Benjamin
",B
"Ian slipped on oil that Donald spilled all over the kitchen floor. _ was angry.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Donald
",A
"Ian slipped on oil that Donald spilled all over the kitchen floor. _ was sorry.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Donald
",B
"Kayla got to their destination later than Rebecca because _ didn't stop to pay the toll.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Rebecca
",B
"Kayla got to their destination later than Rebecca because _ had to stop to pay the toll.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Rebecca
",A
"The line cook at the restaurant added tomatoes and croutons to the salads; the _ were red.

Question: In this sentence, who does the blank refer to?

A. tomatoes
B. croutons
",A
"The line cook at the restaurant added tomatoes and croutons to the salads; the _ were crunchy.

Question: In this sentence, who does the blank refer to?

A. tomatoes
B. croutons
",B
"Kim tired to de-ice her windshield with her hand in the snow but the _  got too cold.

Question: In this sentence, who does the blank refer to?

A. hand
B. snow
",A
"Kim tired to de-ice her windshield with her hand in the snow but the _ got too much.

Question: In this sentence, who does the blank refer to?

A. hand
B. snow
",B
"The case handle eventually broke while James used it to haul the brass bar. The _ is heavy.

Question: In this sentence, who does the blank refer to?

A. bar
B. case
",A
"The case handle eventually broke while James used it to haul the brass bar. The _ is light.

Question: In this sentence, who does the blank refer to?

A. bar
B. case
",B
"The woman covered the carpet in the living room with a rug, because the _ was clean.

Question: In this sentence, who does the blank refer to?

A. carpet
B. rug
",B
"The woman covered the carpet in the living room with a rug, because the _ was stained.

Question: In this sentence, who does the blank refer to?

A. carpet
B. rug
",A
"It took Jennifer days to finish her project, while Elena finished in mere hours, unusual since _ was usually the speedy one.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Elena
",A
"It took Jennifer days to finish her project, while Elena finished in mere hours, unusual since _ was usually the slow one.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Elena
",B
"It was enjoyable for Monica to explore new places but Christine avoided it, since _ was frightened by new things.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Christine
",B
"It was enjoyable for Monica to explore new places but Christine avoided it, since _ was curious about new things.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Christine
",A
"Rich wanted a better place to store his batteries, he moved them from the top of the fridge to a drawer. The _ was hot.

Question: In this sentence, who does the blank refer to?

A. fridge
B. drawer
",A
"Rich wanted a better place to store his batteries, he moved them from the top of the fridge to a drawer. The _ was cold.

Question: In this sentence, who does the blank refer to?

A. fridge
B. drawer
",B
"James run out of cash when he went on the vacation with its cost. The _ is low.

Question: In this sentence, who does the blank refer to?

A. cost
B. cash
",B
"James run out of cash when he went on the vacation with its cost. The _ is high.

Question: In this sentence, who does the blank refer to?

A. cost
B. cash
",A
"After the terrible traffic accident, Justin paid 3 million to Benjamin, because _ was severely injured.

Question: In this sentence, who does the blank refer to?

A. Justin
B. Benjamin
",B
"After the terrible traffic accident, Justin paid 3 million to Benjamin, _ was at fault.

Question: In this sentence, who does the blank refer to?

A. Justin
B. Benjamin
",A
"In the village the healer created natural remedies and used berries but not herbs because the _ were healthy.

Question: In this sentence, who does the blank refer to?

A. berries
B. herbs
",A
"In the village the healer created natural remedies and used berries but not herbs because the _ were poisonous.

Question: In this sentence, who does the blank refer to?

A. berries
B. herbs
",B
"The acorn that I ate for a snack chipped my tooth because the _ was soft.

Question: In this sentence, who does the blank refer to?

A. acorn
B. tooth
",B
"The acorn that I ate for a snack chipped my tooth because the _ was hard.

Question: In this sentence, who does the blank refer to?

A. acorn
B. tooth
",A
"Jason called the ambulance after Benjamin had a bad car accident because _ was worried about them.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Benjamin
",A
"Jason called the ambulance after Benjamin had a bad car accident because _ was unconscious.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Benjamin
",B
"Katrina is being bullied and asks Patricia for her protection, because _ is bulky and huge.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Patricia
",B
"Katrina is being bullied and asks Patricia for her protection, because _ is thin and small.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Patricia
",A
"Derrick studied how to crochet but Hunter did not. _ made some cute little booties for their dog.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Hunter
",A
"Derrick studied how to crochet but Hunter did not. _ bought some cute little booties for their dog.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Hunter
",B
"Going vegan was more difficult for Logan than Michael, because _ was raised on eating lots of vegetables.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Michael
",B
"Going vegan was more difficult for Logan than Michael, because _ was raised on eating lots of meat.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Michael
",A
"Rose was looking for a useful stocking stuffer so she picked a small book rather than a wallet because the _ was somewhat educational.

Question: In this sentence, who does the blank refer to?

A. book
B. wallet
",A
"Rose was looking for a useful stocking stuffer so she picked a small book rather than a wallet because the _ was not educational.

Question: In this sentence, who does the blank refer to?

A. book
B. wallet
",B
"The man had an easier time walking in the desert than in the snow because it was cooler in the _ .

Question: In this sentence, who does the blank refer to?

A. desert
B. snow
",B
"The man had an easier time walking in the desert than in the snow because it was hotter in the _ .

Question: In this sentence, who does the blank refer to?

A. desert
B. snow
",A
"The cat was more fond of Kayla than Laura because _ frequently gave the cat warm milk.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Laura
",A
"The cat was more fond of Kayla than Laura because _ frequently gave the cat spoiled milk.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Laura
",B
"James is scared of the bird's beak but has nothing to worry about with the claw. The _ is blunt.

Question: In this sentence, who does the blank refer to?

A. beak
B. claw
",B
"James is scared of the bird's beak but has nothing to worry about with the claw. The _ is sharp.

Question: In this sentence, who does the blank refer to?

A. beak
B. claw
",A
"The psychic medium's house spooked Randy with all the statues of angels while Joseph smiled quietly at them, because angels reminded _ of ghosts.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Joseph
",A
"The psychic medium's house spooked Randy with all the statues of angels while Joseph smiled quietly at them, because angels reminded _ of sleeping babies.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Joseph
",B
"Laura's mouth is filled with cavities, but Felicia has none. This is due to _ hating candy.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Felicia
",B
"Laura's mouth is filled with cavities, but Felicia has none. This is due to _ loving candy.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Felicia
",A
"Christopher helped Randy to obtain a federal employer identification number because _ has more experience in that area.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Randy
",A
"Christopher helped Randy to obtain a federal employer identification number because _ is a novice in that area.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Randy
",B
"I asked Patricia to buy the present but didn't ask Jessica, I think _ has a good taste.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Jessica
",A
"I asked Patricia to buy the present but didn't ask Jessica, I think _ has an odd taste.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Jessica
",B
"The manager asked Jennifer but not Emily to write the daily specials because _ had good handwriting.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Emily
",A
"The manager asked Jennifer but not Emily to write the daily specials because _ had poor handwriting.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Emily
",B
"James finished the book during his flight home and he loved it. The _ is a short one.

Question: In this sentence, who does the blank refer to?

A. flight
B. book
",B
"James finished the book during his flight home and he loved it. The _ is a long one.

Question: In this sentence, who does the blank refer to?

A. flight
B. book
",A
"Nick wanted to stay home Friday night while Leslie wanted to go dancing because _ felt very tired.

Question: In this sentence, who does the blank refer to?

A. Nick
B. Leslie
",A
"Nick wanted to stay home Friday night while Leslie wanted to go dancing because _ felt very energetic.

Question: In this sentence, who does the blank refer to?

A. Nick
B. Leslie
",B
"Monica was a professional wrestler but Cynthia was not because _ was negligent about going to the gym.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Cynthia
",B
"Monica was a professional wrestler but Cynthia was not because _ was disciplined about going to the gym.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Cynthia
",A
"Dennis loved to go dancing for fun but Donald did not. _ went to the club on Saturday night.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Donald
",A
"Dennis loved to go dancing for fun but Donald did not. _ went to the movies on Saturday night.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Donald
",B
"Benjamin was always ahead of Samuel, as _ walked with the walk turning into a slight run.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Samuel
",A
"Benjamin was always in back of Samuel, as _ walked with the walk turning into a slight run.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Samuel
",B
"Evan moved bullets from the gun to the box for ammo until the _ was full.

Question: In this sentence, who does the blank refer to?

A. box
B. gun
",A
"Evan moved bullets from the gun to the box for ammo until the _ was empty.

Question: In this sentence, who does the blank refer to?

A. box
B. gun
",B
"Eric asked Ryan to accept their job application, as _ had shown a strong interest in it in the past.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Ryan
",A
"Eric asked Ryan to accept their job offer, as _ had shown a strong interest in it in the past.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Ryan
",B
"Angela wanted to write a letter to her teacher but sent him a postcard instead because the _ would've been more captivating.

Question: In this sentence, who does the blank refer to?

A. letter
B. postcard
",B
"Angela wanted to write a letter to her teacher but sent him a postcard instead because the _ would've been inappropriate.

Question: In this sentence, who does the blank refer to?

A. letter
B. postcard
",A
"Lindsey saved a lot for retirement, while Natalie did not save at all. _ missed out on a lot of fun activities while growing up.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Natalie
",A
"Lindsey saved a lot for retirement, while Natalie did not save at all. _ participated in a lot of fun activities while growing up.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Natalie
",B
"Emily wanted to pretend to be rich so he went to Sarah 's house and borrowed his wardrobe because _ dressed rich typically.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Sarah
",B
"Emily wanted to pretend to be rich so he went to Sarah 's house and borrowed his wardrobe because _ dressed poor typically.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Sarah
",A
"At art class in school, Craig asked William for glue because the glue _ had was full.

Question: In this sentence, who does the blank refer to?

A. Craig
B. William
",B
"At art class in school, Craig asked William for glue because the glue _ had was empty.

Question: In this sentence, who does the blank refer to?

A. Craig
B. William
",A
"Cynthia skipped breakfast but Angela ate a large morning meal, so _ was starving by lunchtime.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Angela
",A
"Cynthia skipped breakfast but Angela ate a large morning meal, so _ was still full by lunchtime.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Angela
",B
"The girl bought the energy shake from the market to suppress her appetite, however the _ prospered.

Question: In this sentence, who does the blank refer to?

A. shake
B. market
",B
"The girl bought the energy shake from the market to suppress her appetite, however the _ fell flat.

Question: In this sentence, who does the blank refer to?

A. shake
B. market
",A
"Lindsey asks for Megan's advice on how to politely say no to a man who asked her out, because _ doesn't want to hurt his feelings.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Megan
",A
"Lindsey asks for Megan's advice on how to politely say no to a man who asked her out, because _ know a lot about feelings.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Megan
",B
"My trainer advised that both freelancing and employment are great but the _ is more secure.

Question: In this sentence, who does the blank refer to?

A. employment
B. freelancing
",A
"My trainer advised that both freelancing and employment are great but the _ is more insecure.

Question: In this sentence, who does the blank refer to?

A. employment
B. freelancing
",B
"Emily cornered Carrie in the school corridor to learn more about beauty products because _ was always popular.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Carrie
",B
"Emily cornered Carrie in the school corridor to learn more about beauty products because _ felt she is ugly.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Carrie
",A
"Samantha tries to avoid being late for work unlike Emily. _ gets up 15 minutes before they have to leave.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Emily
",B
"Samantha tries to avoid being late for work unlike Emily. _ gets up an hour before they have to leave.

Question: In this sentence, who does the blank refer to?

A. Samantha
B. Emily
",A
"Sarah was afraid of the moon, so Christine wrote her a story about how the moon is helpful. _ was no longer afraid of the moon after reading it.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Christine
",A
"Sarah was afraid of the moon, so Christine wrote her a story about how the moon is helpful. _ hoped she wouldn't be afraid of the moon after reading it.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Christine
",B
"The swelling under Jennifer's eye was a lot worse than Angela's, because _ got hit harder.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Angela
",A
"The swelling under Jennifer's eye was a lot worse than Angela's, because _ got hit softer.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Angela
",B
"Natalie asked Elena to place the book on the top shelf since _ was too short to reach.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Elena
",A
"Natalie asked Elena to place the book on the top shelf since _ was tall enough to reach.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Elena
",B
"Kayla was the owner of a small business but Samantha was not so _ was able to apply for a job at the business.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Samantha
",B
"Kayla was the owner of a small business but Samantha was not so _ was able to hire for a job at the business.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Samantha
",A
"Betty went to the clinic for a checkup unlike Natalie because _ hates seeing the doctors for advice.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Natalie
",B
"Betty went to the clinic for a checkup unlike Natalie because _ loves seeing the doctors for advice.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Natalie
",A
"The boat tried sailing through the ocean rather than through the mountain. The _ was a faster way to travel.

Question: In this sentence, who does the blank refer to?

A. ocean
B. mountain
",A
"The boat tried sailing through the ocean rather than through the mountain. The _ was a slower way to travel.

Question: In this sentence, who does the blank refer to?

A. ocean
B. mountain
",B
"The paint James applied on the door was still sticky while the jar of paint is not. He believed the _ is wet.

Question: In this sentence, who does the blank refer to?

A. door
B. jar
",A
"The paint James applied on the door was still sticky while the jar of paint is not. He believed the _ is dry.

Question: In this sentence, who does the blank refer to?

A. door
B. jar
",B
"Jason stayed in bed all day long but not Derrick because _ had gone to sleep early last night.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Derrick
",B
"Jason stayed in bed all day long but not Derrick because _ had gone to sleep late last night.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Derrick
",A
"Eating healthy was possible for Christine but not Monica because _ had access to fresh food.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Monica
",A
"Eating healthy was possible for Christine but not Monica because _ did not have access to fresh food.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Monica
",B
"Although Natalie 's new boyfriend seemed like a catch, Christine objected, since _ tended to have poor judgement in mates.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Christine
",A
